USB провод для motorola v3	OK	Запчасти для цифровой техники



----------------------------------------------------------

Отремонтировать видеокамеру	OK	Ремонт цифровой техники -> Видео-фото техника
Ремонт объектива Canon	OK	Ремонт цифровой техники -> Видео-фото техника
Починить фотоаппарат Panasonic Lumix DMC-LX3	OK	Ремонт цифровой техники -> Видео-фото техника
Отремонтировать фотоаппарат Olympus	OK	Ремонт цифровой техники -> Видео-фото техника
Ремонт фотоаппарата Casio Exilim EX-H5	OK	Ремонт цифровой техники -> Видео-фото техника
Ремонт видеоплеера	OK	Ремонт цифровой техники -> Видео-фото техника
Отремонтировать фотоаппарат Canon 30D	OK	Ремонт цифровой техники -> Видео-фото техника
Снять объектив с фото аппарата Canon EOS 100D	OK	Ремонт цифровой техники -> Видео-фото техника
Ремонт объектива фотоаппарата Сanon efs 17-85	OK	Ремонт цифровой техники -> Видео-фото техника
Ремонт камеры видеонаблюдения	OK	Ремонт цифровой техники -> Видео-фото техника
Ремонт видеоняни Motorola	OK	Ремонт цифровой техники -> Видео-фото техника
Ремонт цифровой камеры Canon 350D	OK	Ремонт цифровой техники -> Видео-фото техника
Отремонтировать фотоаппарат	OK	Ремонт цифровой техники -> Видео-фото техника



----------------------------------------------------------

Отремонтировать пластиковое окно	OK	Бытовой ремонт



----------------------------------------------------------

Наручные часы Hablot. Ремонт	OK	Ремонт мелкой техники



----------------------------------------------------------

Творческий подход к созданию ролика про друзей	OK	Фото- и видео-услуги
Нужен фотограф на детское мероприятие	OK	Фото- и видео-услуги
Фотографировать компании Москвы для сми-портала (можно непрофессиональный фотоаппарат, но не iPhone)	OK	Фото- и видео-услуги
Нужен видеооператор со своей камерой	OK	Фото- и видео-услуги
Смонтировать видео на 3 минуты	OK	Фото- и видео-услуги
Необходимо провести фото- и видео съемку! Видео в HD	OK	Фото- и видео-услуги
Необходимо провести фото-видео съёмку	OK	Фото- и видео-услуги
Подобрать шаблон для презентации, отретушировать фото и вставить в презентацию	OK	Фото- и видео-услуги
Сделать проффесиональные фотографии детского клуба	OK	Фото- и видео-услуги
Предметная съемка коробки с укршениями	OK	Фото- и видео-услуги
Фотокоррекция фотографий	OK	Фото- и видео-услуги
Фото и видео съемка регистрации брака	OK	Фото- и видео-услуги
Провести предметную фотосъемку чехлов для iPhone	OK	Фото- и видео-услуги
Сделать фотографии 8 человек	OK	Фото- и видео-услуги
Женюсь! Нужно сфотографировать	OK	Фото- и видео-услуги
Ретушь фотографий для интернет-магазина	OK	Фото- и видео-услуги
Нужно снять видео. Нужно сегодня.	OK	Фото- и видео-услуги
Съемка торговых центров "Баркли Плаза", "Юсупов Двор" и "Тройка"	OK	Фото- и видео-услуги
Смонтировать ролик и наложить на музыку	OK	Фото- и видео-услуги
Необходимо отредактировать старые фото	OK	Фото- и видео-услуги



----------------------------------------------------------

Обучение фотографии	OK	Учеба -> Репетитор / он-лайн обучение
Обучить ребёнка начальным навыкам фотографирования	OK	Учеба -> Репетитор / он-лайн обучение



----------------------------------------------------------

Нужен администратор в группу ВК. Прокат аксессуаров для фотосессии новорожденных - на МАРТ	OK	Работа
Охранник для досмотра сотрудников	OK	Работа
Нужны люди для флешмоба	OK	Работа



----------------------------------------------------------

Для мам и пап с детьми до 3-х лет (6)	OK	Другое
Провести диагностику	OK	Другое
