	замена(1;1.0;зам), производитель электроники(1;0.3;gopr)
Установить и настроить камеру D-link DCS-930L	BAD found-wrong	Ремонт цифровой техники -> Видео/фототехника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	фото-видео техника(1;1.0;камер), электроника(1;1.0;камер), производитель электроники(1;0.3;d-link), установить(1;1.0;установ), настройка(1;1.0;настро)
Ремонт видеоняни Motorola	BAD found-wrong	Ремонт цифровой техники -> Видео/фототехника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	производитель электроники(1;0.3;motorol), производитель телефонов(1;0.3;motorol), производитель смарт-часов(1;0.3;motorol), производитель планшетов(1;0.3;motorol), ремонт(1;1.0;ремонт), фото-видео техника(1;1.0;видеонян)
Подключить камеру видеонаблюдения	BAD found-wrong	Ремонт цифровой техники -> Видео/фототехника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	подключение(1;1.0;подключ), фото-видео техника(1;1.0;камер), электроника(1;1.0;камер)
Ремонт видеокамеры Sony	BAD found-wrong	Ремонт цифровой техники -> Видео/фототехника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;ремонт), производитель электроники(1;0.3;son), производитель телефонов(1;0.3;son), фото-видео техника(1;1.0;видеокамер)
Припаять HDMI-разъем	BAD found-wrong	Ремонт цифровой техники -> Видео/фототехника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	припаять(1;1.0;припая), запчасти(1;1.0;hдми-разь)



----------------------------------------------------------

Ремонт Apple iPod touch 5	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
	гаджет(1;1.0;ipod), ремонт(1;1.0;ремонт), производитель электроники(1;0.3;appl), производитель телефонов(1;0.3;appl), производитель смарт-часов(1;0.3;appl), производитель планшетов(1;0.3;appl)
Ремонт сабвуфера Velodyne	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	аудио(1;1.0;сабвуфер), производитель аудио(1;0.3;velodyn), ремонт(1;1.0;ремонт)
Отремонтировать акустическую систему	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;отремонтирова)
Ремонт аудио ресивера Fisher CA-77	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;ремонт)
Ремонт музыкального центра Teac SL-D910	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	аудио(1;1.0;музыкальн центр), ремонт(1;1.0;ремонт), производитель аудио(1;0.3;teac)
Ремонт усилителя Барк 100У-078	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	аудио(1;1.0;усилител), ремонт(1;1.0;ремонт)
Ремонт советского усилителя Амфитон 25у 002с	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	аудио(1;1.0;усилител), ремонт(1;1.0;ремонт)
Починить 3 пары наушников	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	аудио(1;1.0;наушник), ремонт(1;1.0;почин)
Отремонтировать sub Mirage	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;отремонтирова)
Ремонт плеера Cowon iAudio X5	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	электроника(1;1.0;плеер), производитель аудио(1;0.3;cowon), ремонт(1;1.0;ремонт)
Спаять провод на петличном микрофоне	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	аудио(1;1.0;микрофон), провести(1;1.0;провод), запчасти(1;1.0;провод)
Ремонт усилителя DLS CA450	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	аудио(1;1.0;усилител), ремонт(1;1.0;ремонт)
Ремонт наушников Monster Beats	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	производитель аудио(1;0.3;monster), ремонт(1;1.0;ремонт), аудио(1;1.0;наушник), производитель аудио(1;0.3;beats)
Ремонт музыкального центра Yamaha MCR-B142	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	аудио(1;1.0;музыкальн центр), производитель электроники(1;0.3;yamah), производитель аудио(1;0.3;yamah), ремонт(1;1.0;ремонт)
Ремонт наушников Razer Kraken Pro	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;ремонт), аудио(1;1.0;наушник), производитель электроники(1;0.3;razer), производитель аудио(1;0.3;razer), производитель смарт-часов(1;0.3;razer)
Ремонт плеера Samsung MP3	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	электроника(1;1.0;плеер), производитель электроники(1;0.3;samsung), производитель аудио(1;0.3;samsung), ремонт(1;1.0;ремонт)
Ремонт сабвуфера Yamaha YST-SV015	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	аудио(1;1.0;сабвуфер), ремонт(1;1.0;ремонт), производитель электроники(1;0.3;yamah), производитель аудио(1;0.3;yamah)
Ремонт наушников Monster Beats Wireless	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	производитель аудио(1;0.3;monster), ремонт(1;1.0;ремонт), аудио(1;1.0;наушник), производитель аудио(1;0.3;beats)
Отремонтировать Edifier 550s 5.1 сабвуфер	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	производитель аудио(1;0.3;edifier), аудио(1;1.0;сабвуфер), ремонт(1;1.0;отремонтирова)
Ремонт усилителя YBA серии YA 201	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	аудио(1;1.0;усилител), ремонт(1;1.0;ремонт)
Ремонт наушников SteelSeries Elite	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	производитель часов(1;0.3;el), производитель электроники(1;0.3;steelseries), производитель аудио(1;0.3;steelseries), ремонт(1;1.0;ремонт), аудио(1;1.0;наушник)
Ремонт музыкального центра aiwa	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	аудио(1;1.0;музыкальн центр), производитель электроники(1;0.3;aiw), производитель тв(1;0.3;aiw), ремонт(1;1.0;ремонт)
Установка автомагнитолы	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	установить(1;1.0;установк)
Ремонт сабвуфера	BAD found-wrong	Ремонт цифровой техники -> Аудио-техника и системы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	аудио(1;1.0;сабвуфер), ремонт(1;1.0;ремонт)



----------------------------------------------------------

Ремонт автомагнитолы 2-DIN	BAD found-wrong	Ремонт цифровой техники -> Автомобильная электроника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;ремонт)
Ремонт квадроцикла	BAD found-wrong	Ремонт цифровой техники -> Автомобильная электроника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;ремонт)
Починить машину VOLVO V40	BAD found-wrong	Ремонт цифровой техники -> Автомобильная электроника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;почин), машина(1;1.0;машин)
Починить навигатор	BAD found-wrong	Ремонт цифровой техники -> Автомобильная электроника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;почин)
Ремонт сигнализации Starline	BAD found-wrong	Ремонт цифровой техники -> Автомобильная электроника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;ремонт)



----------------------------------------------------------

Ремонт телевизора Sharp LC-19LE430RU	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;ремонт), электроника(1;1.0;телевизор), производитель электроники(1;0.3;sharp), производитель телефонов(1;0.3;sharp), производитель тв(1;0.3;sharp)
Ремонт ЖК-телевизора Supra 2285	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	производитель электроники(1;0.3;supr), производитель аудио(1;0.3;supr), производитель планшетов(1;0.3;supr), ремонт(1;1.0;ремонт)
Ремонт телевизора Samsung	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	производитель электроники(1;0.3;samsung), производитель аудио(1;0.3;samsung), ремонт(1;1.0;ремонт), электроника(1;1.0;телевизор)
Ремонт телевизора	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;ремонт), электроника(1;1.0;телевизор)
Отремонтировать плазменный телевизор	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;отремонтирова), электроника(1;1.0;телевизор)
Отремонтировать ЖК-телевизор	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;отремонтирова)
Ремонт телевизоров Sony Trinitron	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;ремонт), производитель электроники(1;0.3;son), производитель телефонов(1;0.3;son), электроника(1;1.0;телевизор)
Ремонт телевизора Philips	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	производитель электроники(1;0.3;philips), производитель аудио(1;0.3;philips), производитель тв(1;0.3;philips), производитель планшетов(1;0.3;philips), ремонт(1;1.0;ремонт), электроника(1;1.0;телевизор)
Ремонт телевизора с кинескопом	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;ремонт), электроника(1;1.0;телевизор)
Восстановить каналы на НТВ+	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	восстановление(1;1.0;восстанов)
Ремонт телевизора Samsung P2270HD в Железнодорожном	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	производитель электроники(1;0.3;samsung), производитель аудио(1;0.3;samsung), ремонт(1;1.0;ремонт), электроника(1;1.0;телевизор)
Отремонтировать телевизор - старую соньку	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;отремонтирова), электроника(1;1.0;телевизор)
Ремонт монитора Nec MultiSync EA231Wmi-BK (L)	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	электроника(1;1.0;монитор), ремонт(1;1.0;ремонт)
Поменять настройки на телевизоре Самсунг	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 0.942	Ремонт цифровой техники -> Планшеты и телефоны = 0.058
	замена(1;1.0;поменя), производитель электроники(1;0.3;самсунг), настройка(1;1.0;настройк), электроника(1;1.0;телевизор)
Ремонт монитора Samsung F2380	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	электроника(1;1.0;монитор), производитель электроники(1;0.3;samsung), производитель аудио(1;0.3;samsung), ремонт(1;1.0;ремонт)
Ремонт телевизора FUNAI TV 2000A	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	производитель тв(1;0.3;funa), ремонт(1;1.0;ремонт), электроника(1;1.0;телевизор)
Настройка антенны	BAD found-wrong	Ремонт цифровой техники -> Телевизоры и мониторы
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	настройка(1;1.0;настройк)



----------------------------------------------------------

Настроить ip камеры	BAD found-wrong	Ремонт цифровой техники -> Видео-фото техника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	фото-видео техника(1;1.0;камер), электроника(1;1.0;камер), настройка(1;1.0;настро)
Снять объектив с фото аппарата Canon EOS 100D	BAD found-wrong	Ремонт цифровой техники -> Видео-фото техника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	производитель фото(1;0.3;canon), фото(1;1.0;фот), фото-видео техника(1;1.0;фот аппарат), фото-видео техника(1;1.0;объект)
Ремонт объектива фотоаппарата Сanon efs 17-85	BAD found-wrong	Ремонт цифровой техники -> Видео-фото техника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	фото-видео техника(1;1.0;фотоаппарат), ремонт(1;1.0;ремонт)
Ремонт камеры видеонаблюдения	BAD found-wrong	Ремонт цифровой техники -> Видео-фото техника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;ремонт), фото-видео техника(1;1.0;камер), электроника(1;1.0;камер)
Ремонт видеоняни Motorola	BAD found-wrong	Ремонт цифровой техники -> Видео-фото техника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	производитель электроники(1;0.3;motorol), производитель телефонов(1;0.3;motorol), производитель смарт-часов(1;0.3;motorol), производитель планшетов(1;0.3;motorol), ремонт(1;1.0;ремонт), фото-видео техника(1;1.0;видеонян)
Ремонт фотоаппарата Casio Exilim EX-H5	BAD found-wrong	Ремонт цифровой техники -> Видео-фото техника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	фото-видео техника(1;1.0;фотоаппарат), производитель электроники(1;0.3;cas), производитель фото(1;0.3;cas), производитель аудио(1;0.3;cas), производитель планшетов(1;0.3;cas), производитель часов(1;0.3;cas), ремонт(1;1.0;ремонт)
Ремонт видеоплеера	BAD found-wrong	Ремонт цифровой техники -> Видео-фото техника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;ремонт), фото-видео техника(1;1.0;видеоплеер), электроника(1;1.0;видеоплеер)
Отремонтировать фотоаппарат Canon 30D	BAD found-wrong	Ремонт цифровой техники -> Видео-фото техника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	фото-видео техника(1;1.0;фотоаппарат), ремонт(1;1.0;отремонтирова), производитель фото(1;0.3;canon)
Припаять HDMI-разъем	BAD found-wrong	Ремонт цифровой техники -> Видео-фото техника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	припаять(1;1.0;припая), запчасти(1;1.0;hдми-разь)
Ремонт цифровой камеры Canon350D	BAD found-wrong	Ремонт цифровой техники -> Видео-фото техника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	фото-видео техника(1;1.0;камер), электроника(1;1.0;камер), ремонт(1;1.0;ремонт)
Отремонтировать фоаппарат	BAD found-wrong	Ремонт цифровой техники -> Видео-фото техника
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;отремонтирова)



----------------------------------------------------------

Творческий подход к созданию ролика про друзей	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	создать(1;1.0;создан), видео(1;1.0;ролик)
Нужен фотограф на детское мероприятие	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	промо(1;1.0;мероприят), нужно(1;1.0;нуж), фото(1;1.0;фотограф), фото-видео съемка(1;1.0;фотограф)
Фотографировать компании Москвы для сми-портала (можно непрофессиональный фотоаппарат, но не iPhone)	BAD found-wrong	Фото- и видео-услуги
	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
	предприятие(1;1.0;компан), фото-видео техника(1;1.0;фотоаппарат), фото-видео съемка(1;1.0;фотографирова), гаджет(1;1.0;iphon), для(1;1.0;для)
Нужен видеооператор со своей камерой	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	видео(1;1.0;видеооператор), фото-видео съемка(1;1.0;видеооператор), фото-видео техника(1;1.0;камер), электроника(1;1.0;камер), нужно(1;1.0;нуж)
Смонтировать видео на 3 минуты	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	видео(1;1.0;виде), смонтировать-собрать(1;1.0;смонтирова)
Необходимо провести фото- и видео съемку! Видео в HD	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	видео(2;1.0;виде), фото-видео съемка(1;1.0;съемк), видео(1;1.0;виде съемк), фото-видео съемка(1;1.0;виде съемк), провести(1;1.0;провест)
Необходимо провести фото-видео съёмку	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	провести(1;1.0;провест), фото-видео съемка(1;1.0;съемк)
Подобрать щаблон для презентации, отретушировать фото и вставить в презентацию	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	выбор-подбор(1;1.0;подобра), фото(1;1.0;фот), презентация(2;1.0;презентац), ретуш(1;1.0;отретуширова), для(1;1.0;для)
Сделать проффесиональные фотографии детского клуба	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	фото(1;1.0;фотограф), фото-видео съемка(1;1.0;фотограф), сделать(1;1.0;сдела)
Предметная съемка коробки с укршениями	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	фото-видео съемка(1;1.0;съемк)
Фотокоррекция фотографий	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	фото(1;1.0;фотограф), фото-видео съемка(1;1.0;фотограф)
Фото и видео съемка регистрации брака	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	видео(1;1.0;виде), фото(1;1.0;фот), видео(1;1.0;виде съемк), фото-видео съемка(1;1.0;виде съемк), фото-видео съемка(1;1.0;съемк)
Провести предметную фотосъемку чехлов для iPhone	BAD found-wrong	Фото- и видео-услуги
	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
	провести(1;1.0;провест), гаджет(1;1.0;iphon), для(1;1.0;для), фото-видео съемка(1;1.0;фотосъемк)
Сделать фотографии 8 человек	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	человек(1;1.0;человек), фото(1;1.0;фотограф), фото-видео съемка(1;1.0;фотограф), сделать(1;1.0;сдела)
Женюсь! Нужно сфотографировать	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	фото-видео съемка(1;1.0;сфотографирова), нужно(1;1.0;нужн)
Ретушь фотографий для интернет-магазина	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	фото(1;1.0;фотограф), фото-видео съемка(1;1.0;фотограф), ретуш(1;1.0;ретуш), интернет-магазин(1;1.0;интернет-магазин), для(1;1.0;для)
Нужно снять видео. Нужно сегодня.	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(2;1.0;нужн), видео(1;1.0;виде), сегодня(1;1.0;сегодн)
Съемка торговых центров "Баркли Плаза", "Юсупов Двор" и "Тройка"	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	торговый центр(1;1.0;торгов центр), фото-видео съемка(1;1.0;съемк), продать(1;1.0;торгов)
Смонтировать ролик и наложить на музыку	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	видео(1;1.0;ролик), смонтировать-собрать(1;1.0;смонтирова)
Необходимо отредактировать старые фото	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	editing(1;1.0;отредактирова), фото(1;1.0;фот)
Обучение фотографии	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	обучение(1;1.0;обучен), фото(1;1.0;фотограф), фото-видео съемка(1;1.0;фотограф)
Записать программу с ТВ на видео (диск)	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	видео(1;1.0;виде), программа(1;1.0;программ)
Сфотографировать интерьер 10 ресторанов в Москве	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	фото-видео съемка(1;1.0;сфотографирова)
Установка камер видеонаблюдения на складе	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	установить(1;1.0;установк), фото-видео техника(1;1.0;камер), электроника(1;1.0;камер)
Исправить фото документа	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ремонт(1;1.0;исправ), фото(1;1.0;фот), документ(1;1.0;документ)
Надо составить 10 фотоотчетов по проведенным работам	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	создать(1;1.0;состав), работа(1;1.0;работ)
Нужна записать текст	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нужн), документ(1;1.0;текст)
Надо отретушировать 50 фото	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	ретуш(1;1.0;отретуширова), фото(1;1.0;фот)
Обработать видео - убрать лишние шумы	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	обработка(1;1.0;обработа), уборка(1;1.0;убра), очистка(1;1.0;убра), видео(1;1.0;виде)
Небоходимо провести фото-и видеосъемку	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	провести(1;1.0;провест), видео(1;1.0;видеосъемк), фото-видео съемка(1;1.0;видеосъемк)
Платный опрос (8)	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	интервью/опрос(1;1.0;опрос)
Нужен видеооператор снять мини-ролик	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	видео(1;1.0;видеооператор), фото-видео съемка(1;1.0;видеооператор), нужно(1;1.0;нуж)
Фото- и видеосъемка мероприятия	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	промо(1;1.0;мероприят), видео(1;1.0;видеосъемк), фото-видео съемка(1;1.0;видеосъемк)
Нужно сделать видеоролик или слайдшоу из фото	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нужн), видео(1;1.0;видеоролик), сделать(1;1.0;сдела), фото(1;1.0;фот)
Провести фотосъемку 5 уличных елок в г. Москва	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	провести(1;1.0;провест), фото-видео съемка(1;1.0;фотосъемк)
Нужен фотограф на час в кафе	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нуж), фото(1;1.0;фотограф), фото-видео съемка(1;1.0;фотограф), часы(1;1.0;час)
Платный опрос (6)	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	интервью/опрос(1;1.0;опрос)
Смонтировать видеоролик про отель минут на 5	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	видео(1;1.0;видеоролик), смонтировать-собрать(1;1.0;смонтирова)
Съемка торгового центра "Китай Город","Берлинский Дом" и "Наутилиус"	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	торговый центр(1;1.0;торгов центр), фото-видео съемка(1;1.0;съемк), продать(1;1.0;торгов), дом(1;1.0;дом)
Провести фотосессию "В ожидании чуда" на природе	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	провести(1;1.0;провест), фото-видео съемка(1;1.0;фотосесс)
Свадебная фотосессия	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	фото-видео съемка(1;1.0;фотосесс)
Изготовление коллажей из фотографий	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	фото(1;1.0;фотограф), фото-видео съемка(1;1.0;фотограф)
Нужна предметная фотосъемка блюд	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нужн), фото-видео съемка(1;1.0;фотосъемк)
Модель девочка 8 до 10 лет	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	человек(1;1.0;девочк), модель(1;1.0;модел)
Уменьшить фотографии	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	фото(1;1.0;фотограф), фото-видео съемка(1;1.0;фотограф)
Отредактировать и отретушировать одну фотографию	BAD found-wrong	Фото- и видео-услуги
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
